ID	Name	Bgd count	Result count	Result gene list	Pct of bgd	Fold enrichment	Odds ratio	P-value	Benjamini	Bonferroni
GO:0003824	catalytic activity	1989	71	Tb11.02.5400,Tb927.10.12260,Tb927.10.12370,Tb927.10.12500,Tb927.10.1420,Tb927.10.15270,Tb927.10.16120,Tb927.10.2530,Tb927.10.2780,Tb927.10.3210,Tb927.10.3990,Tb927.10.4560,Tb927.10.4570,Tb927.10.540,Tb927.10.7100,Tb927.10.7410,Tb927.10.8020,Tb927.10.8230,Tb927.11.10240,Tb927.11.10370,Tb927.11.11950,Tb927.11.12850,Tb927.11.13360,Tb927.11.1560,Tb927.11.16130,Tb927.11.16480,Tb927.11.16730,Tb927.11.3030,Tb927.11.3130,Tb927.11.4700,Tb927.11.5060,Tb927.11.6160,Tb927.11.630,Tb927.11.6590,Tb927.11.7170,Tb927.11.8720,Tb927.11.880,Tb927.11.8970,Tb927.2.1810,Tb927.3.2090,Tb927.3.2230,Tb927.4.2000,Tb927.4.3950,Tb927.5.1140,Tb927.5.2700,Tb927.5.2780,Tb927.5.2790,Tb927.5.3050,Tb927.5.3400,Tb927.5.3800,Tb927.5.3820,Tb927.5.4380,Tb927.6.1500,Tb927.6.4480,Tb927.6.4590,Tb927.6.700,Tb927.7.1110,Tb927.7.1120,Tb927.7.1130,Tb927.7.190,Tb927.7.3620,Tb927.8.2080,Tb927.8.2550,Tb927.8.5620,Tb927.8.5630,Tb927.8.6170,Tb927.8.650,Tb927.8.7530,Tb927.9.4230,Tb927.9.4680,Tb927.9.9000,	3.6	1.81	2.58	1.53635365958e-08	3.9945195149e-06	3.9945195149e-06
GO:0003674	molecular function	4127	110	Tb11.02.5400,Tb927.10.12260,Tb927.10.12370,Tb927.10.12500,Tb927.10.13280,Tb927.10.1420,Tb927.10.15270,Tb927.10.15520,Tb927.10.16120,Tb927.10.2530,Tb927.10.2770,Tb927.10.2780,Tb927.10.3210,Tb927.10.3990,Tb927.10.4560,Tb927.10.4570,Tb927.10.540,Tb927.10.5840,Tb927.10.6400,Tb927.10.7100,Tb927.10.7410,Tb927.10.8020,Tb927.10.8230,Tb927.11.10240,Tb927.11.10370,Tb927.11.10990,Tb927.11.11590,Tb927.11.11770,Tb927.11.11950,Tb927.11.12850,Tb927.11.13020,Tb927.11.13190,Tb927.11.13360,Tb927.11.14090,Tb927.11.14750,Tb927.11.1560,Tb927.11.15950,Tb927.11.16130,Tb927.11.16480,Tb927.11.16730,Tb927.11.1980,Tb927.11.2370,Tb927.11.2950,Tb927.11.3030,Tb927.11.3130,Tb927.11.4180,Tb927.11.4700,Tb927.11.5060,Tb927.11.6160,Tb927.11.6170,Tb927.11.630,Tb927.11.6590,Tb927.11.6870,Tb927.11.7170,Tb927.11.7450,Tb927.11.7780,Tb927.11.8720,Tb927.11.880,Tb927.11.8970,Tb927.2.1810,Tb927.3.2090,Tb927.3.2140,Tb927.3.2230,Tb927.3.2600,Tb927.3.4600,Tb927.4.2000,Tb927.4.2400,Tb927.4.3370,Tb927.4.3950,Tb927.4.450,Tb927.5.1140,Tb927.5.2700,Tb927.5.2780,Tb927.5.2790,Tb927.5.3050,Tb927.5.3400,Tb927.5.3800,Tb927.5.3820,Tb927.5.4380,Tb927.6.1500,Tb927.6.2640,Tb927.6.3750,Tb927.6.4480,Tb927.6.4590,Tb927.6.700,Tb927.7.1110,Tb927.7.1120,Tb927.7.1130,Tb927.7.1320,Tb927.7.190,Tb927.7.2240,Tb927.7.2400,Tb927.7.3620,Tb927.8.2080,Tb927.8.2550,Tb927.8.4820,Tb927.8.5450,Tb927.8.5620,Tb927.8.5630,Tb927.8.6170,Tb927.8.650,Tb927.8.7530,Tb927.9.12090,Tb927.9.15400,Tb927.9.4230,Tb927.9.4680,Tb927.9.5730,Tb927.9.8410,Tb927.9.8880,Tb927.9.9000,	2.7	1.36	2.3	1.15968579418e-06	0.000150759153244	0.000301518306487
GO:0016874	ligase activity	75	9	Tb927.10.12370,Tb927.11.7170,Tb927.5.3800,Tb927.6.4480,Tb927.6.4590,Tb927.6.700,Tb927.7.1110,Tb927.7.3620,Tb927.8.2080,	12.0	6.1	7.16	1.44437745823e-05	0.00125179379713	0.0037553813914
GO:1901363	heterocyclic compound binding	1556	52	Tb927.10.12500,Tb927.10.15520,Tb927.10.2530,Tb927.10.2770,Tb927.10.2780,Tb927.10.3990,Tb927.10.4560,Tb927.10.4570,Tb927.10.540,Tb927.10.5840,Tb927.10.6400,Tb927.11.10990,Tb927.11.11590,Tb927.11.11770,Tb927.11.13190,Tb927.11.13360,Tb927.11.14090,Tb927.11.14750,Tb927.11.16130,Tb927.11.16730,Tb927.11.1980,Tb927.11.2370,Tb927.11.3030,Tb927.11.3130,Tb927.11.4180,Tb927.11.6160,Tb927.11.630,Tb927.11.7170,Tb927.11.7450,Tb927.2.1810,Tb927.3.2140,Tb927.3.2600,Tb927.4.2000,Tb927.5.2780,Tb927.5.2790,Tb927.5.3050,Tb927.5.3400,Tb927.5.3800,Tb927.5.4380,Tb927.6.1500,Tb927.6.3750,Tb927.6.4480,Tb927.6.4590,Tb927.6.700,Tb927.7.2240,Tb927.7.2400,Tb927.7.3620,Tb927.8.2080,Tb927.8.4820,Tb927.8.650,Tb927.9.4680,Tb927.9.9000,	3.3	1.7	2.1	3.01255315854e-05	0.001397959859	0.0078326382122
GO:0097159	organic cyclic compound binding	1556	52	Tb927.10.12500,Tb927.10.15520,Tb927.10.2530,Tb927.10.2770,Tb927.10.2780,Tb927.10.3990,Tb927.10.4560,Tb927.10.4570,Tb927.10.540,Tb927.10.5840,Tb927.10.6400,Tb927.11.10990,Tb927.11.11590,Tb927.11.11770,Tb927.11.13190,Tb927.11.13360,Tb927.11.14090,Tb927.11.14750,Tb927.11.16130,Tb927.11.16730,Tb927.11.1980,Tb927.11.2370,Tb927.11.3030,Tb927.11.3130,Tb927.11.4180,Tb927.11.6160,Tb927.11.630,Tb927.11.7170,Tb927.11.7450,Tb927.2.1810,Tb927.3.2140,Tb927.3.2600,Tb927.4.2000,Tb927.5.2780,Tb927.5.2790,Tb927.5.3050,Tb927.5.3400,Tb927.5.3800,Tb927.5.4380,Tb927.6.1500,Tb927.6.3750,Tb927.6.4480,Tb927.6.4590,Tb927.6.700,Tb927.7.2240,Tb927.7.2400,Tb927.7.3620,Tb927.8.2080,Tb927.8.4820,Tb927.8.650,Tb927.9.4680,Tb927.9.9000,	3.3	1.7	2.1	3.01255315854e-05	0.001397959859	0.0078326382122
GO:0008135	translation factor activity, RNA binding	47	7	Tb927.10.2770,Tb927.10.5840,Tb927.11.10990,Tb927.11.11590,Tb927.11.11770,Tb927.11.13190,Tb927.11.6160,	14.9	7.57	9.09	3.22606121307e-05	0.001397959859	0.00838775915399
GO:0016787	hydrolase activity	786	32	Tb927.10.12260,Tb927.10.12500,Tb927.10.1420,Tb927.10.15270,Tb927.10.3990,Tb927.10.4560,Tb927.10.4570,Tb927.10.540,Tb927.10.8020,Tb927.11.10240,Tb927.11.10370,Tb927.11.12850,Tb927.11.13360,Tb927.11.16480,Tb927.11.3130,Tb927.11.6160,Tb927.11.6590,Tb927.11.8720,Tb927.2.1810,Tb927.3.2090,Tb927.4.2000,Tb927.4.3950,Tb927.5.2700,Tb927.5.3400,Tb927.5.4380,Tb927.6.4480,Tb927.7.190,Tb927.8.2550,Tb927.8.5620,Tb927.8.5630,Tb927.8.650,Tb927.9.4680,	4.1	2.07	2.41	4.56436436619e-05	0.00169533533601	0.0118673473521
GO:0003723	RNA binding	455	22	Tb927.10.15520,Tb927.10.2770,Tb927.10.3990,Tb927.10.4560,Tb927.10.4570,Tb927.10.540,Tb927.10.5840,Tb927.11.10990,Tb927.11.11590,Tb927.11.11770,Tb927.11.13190,Tb927.11.14090,Tb927.11.14750,Tb927.11.1980,Tb927.11.2370,Tb927.11.4180,Tb927.11.6160,Tb927.11.7450,Tb927.7.2240,Tb927.7.2400,Tb927.8.4820,Tb927.9.4680,	4.8	2.46	2.79	7.39580152651e-05	0.00240363549611	0.0192290839689
GO:0016875	ligase activity, forming carbon-oxygen bonds	26	5	Tb927.11.7170,Tb927.6.4480,Tb927.6.4590,Tb927.6.700,Tb927.7.3620,	19.2	9.78	12.23	0.000129868658765	0.0033765851279	0.033765851279
GO:0004812	aminoacyl-tRNA ligase activity	26	5	Tb927.11.7170,Tb927.6.4480,Tb927.6.4590,Tb927.6.700,Tb927.7.3620,	19.2	9.78	12.23	0.000129868658765	0.0033765851279	0.033765851279
