ID	Name	Bgd count	Result count	Result gene list	Pct of bgd	Fold enrichment	Odds ratio	P-value	Benjamini	Bonferroni
GO:0007009	plasma membrane organization	6	3	Tb927.2.3270,Tb927.2.3310,Tb927.2.3320,	50.0	49.87	102.64	1.89832120783e-05	0.00330307890162	0.00330307890162
GO:0010256	endomembrane system organization	9	3	Tb927.2.3270,Tb927.2.3310,Tb927.2.3320,	33.3	33.24	51.3	7.80143603977e-05	0.0067872493546	0.0135744987092
GO:0061024	membrane organization	16	3	Tb927.2.3270,Tb927.2.3310,Tb927.2.3320,	18.8	18.7	23.66	0.000494412470309	0.0286759232779	0.0860277698338
GO:0044273	sulfur compound catabolic process	1	1	Tb927.7.3220,	100.0	99.73	inf	0.0100269957579	0.172146012814	1.0
GO:0043171	peptide catabolic process	1	1	Tb927.7.3220,	100.0	99.73	inf	0.0100269957579	0.172146012814	1.0
GO:0006751	glutathione catabolic process	1	1	Tb927.7.3220,	100.0	99.73	inf	0.0100269957579	0.172146012814	1.0
GO:0020033	antigenic variation	98	4	Tb927.1.5170,Tb927.3.1500,Tb927.7.6540,Tb927.9.1280,	4.1	4.07	4.37	0.0166060314175	0.172146012814	1.0
GO:0051809	passive evasion of immune response of other organism involved in symbiotic interaction	98	4	Tb927.1.5170,Tb927.3.1500,Tb927.7.6540,Tb927.9.1280,	4.1	4.07	4.37	0.0166060314175	0.172146012814	1.0
GO:0009607	response to biotic stimulus	396	9	Tb927.1.5170,Tb927.11.14600,Tb927.11.14610,Tb927.3.1500,Tb927.5.3990,Tb927.6.5210,Tb927.7.6540,Tb927.9.1280,Tb927.9.15680,	2.3	2.27	2.47	0.0170329331736	0.172146012814	1.0
GO:0051805	evasion or tolerance of immune response of other organism involved in symbiotic interaction	396	9	Tb927.1.5170,Tb927.11.14600,Tb927.11.14610,Tb927.3.1500,Tb927.5.3990,Tb927.6.5210,Tb927.7.6540,Tb927.9.1280,Tb927.9.15680,	2.3	2.27	2.47	0.0170329331736	0.172146012814	1.0
GO:0043207	response to external biotic stimulus	396	9	Tb927.1.5170,Tb927.11.14600,Tb927.11.14610,Tb927.3.1500,Tb927.5.3990,Tb927.6.5210,Tb927.7.6540,Tb927.9.1280,Tb927.9.15680,	2.3	2.27	2.47	0.0170329331736	0.172146012814	1.0
GO:0052173	response to defenses of other organism involved in symbiotic interaction	396	9	Tb927.1.5170,Tb927.11.14600,Tb927.11.14610,Tb927.3.1500,Tb927.5.3990,Tb927.6.5210,Tb927.7.6540,Tb927.9.1280,Tb927.9.15680,	2.3	2.27	2.47	0.0170329331736	0.172146012814	1.0
GO:0052564	response to immune response of other organism involved in symbiotic interaction	396	9	Tb927.1.5170,Tb927.11.14600,Tb927.11.14610,Tb927.3.1500,Tb927.5.3990,Tb927.6.5210,Tb927.7.6540,Tb927.9.1280,Tb927.9.15680,	2.3	2.27	2.47	0.0170329331736	0.172146012814	1.0
GO:0051834	evasion or tolerance of defenses of other organism involved in symbiotic interaction	396	9	Tb927.1.5170,Tb927.11.14600,Tb927.11.14610,Tb927.3.1500,Tb927.5.3990,Tb927.6.5210,Tb927.7.6540,Tb927.9.1280,Tb927.9.15680,	2.3	2.27	2.47	0.0170329331736	0.172146012814	1.0
