ID	Name	Bgd count	Result count	Result gene list	Pct of bgd	Fold enrichment	Odds ratio	P-value	Benjamini	Bonferroni
GO:0015851	nucleobase transport	3	3	Tb927.11.3610,Tb927.11.3620,Tb927.11.3630,	100.0	109.56	inf	7.28788767139e-07	0.000205518432333	0.000205518432333
GO:0055085	transmembrane transport	175	9	Tb927.10.8470,Tb927.10.9030,Tb927.11.3610,Tb927.11.3620,Tb927.11.3630,Tb927.11.9000,Tb927.5.286b,Tb927.7.3520,Tb927.7.5960,	5.1	5.63	6.6	2.6976415406e-05	0.00290245166975	0.00760734914449
GO:0015858	nucleoside transport	22	4	Tb927.11.3610,Tb927.11.3620,Tb927.11.3630,Tb927.5.286b,	18.2	19.92	25.51	4.11695272305e-05	0.00290245166975	0.011609806679
GO:1901642	nucleoside transmembrane transport	22	4	Tb927.11.3610,Tb927.11.3620,Tb927.11.3630,Tb927.5.286b,	18.2	19.92	25.51	4.11695272305e-05	0.00290245166975	0.011609806679
GO:1901264	carbohydrate derivative transport	25	4	Tb927.11.3610,Tb927.11.3620,Tb927.11.3630,Tb927.5.286b,	16.0	17.53	21.85	6.97382803438e-05	0.00393323901139	0.019666195057
GO:0015931	nucleobase-containing compound transport	32	4	Tb927.11.3610,Tb927.11.3620,Tb927.11.3630,Tb927.5.286b,	12.5	13.7	16.38	0.000188914641004	0.00887898812718	0.0532739287631
GO:0071702	organic substance transport	210	8	Tb927.11.3610,Tb927.11.3620,Tb927.11.3630,Tb927.4.4730,Tb927.5.286b,Tb927.7.3520,Tb927.8.7630,Tb927.8.7740,	3.8	4.17	4.72	0.000609242537889	0.0245437708121	0.171806395685
GO:0009187	cyclic nucleotide metabolic process	82	5	Tb927.6.170,Tb927.6.180,Tb927.6.200,Tb927.6.320,Tb927.6.800,	6.1	6.68	7.51	0.000869290300892	0.0271912353546	0.245139864852
GO:0009190	cyclic nucleotide biosynthetic process	82	5	Tb927.6.170,Tb927.6.180,Tb927.6.200,Tb927.6.320,Tb927.6.800,	6.1	6.68	7.51	0.000869290300892	0.0271912353546	0.245139864852
GO:0006810	transport	471	12	Tb927.10.8470,Tb927.10.9030,Tb927.11.3610,Tb927.11.3620,Tb927.11.3630,Tb927.11.9000,Tb927.4.4730,Tb927.5.286b,Tb927.7.3520,Tb927.7.5960,Tb927.8.7630,Tb927.8.7740,	2.5	2.79	3.21	0.00102217132838	0.0271912353546	0.288252314603
