ID	Name	Bgd count	Result count	Result gene list	Pct of bgd	Fold enrichment	Odds ratio	P-value	Benjamini	Bonferroni
GO:0003777	microtubule motor activity	86	11	Tb927.10.15400,Tb927.10.5350,Tb927.11.11220,Tb927.11.8160,Tb927.3.2020,Tb927.3.4960,Tb927.3.930,Tb927.7.3160,Tb927.7.920,Tb927.8.3250,Tb927.9.3650,	12.8	7.96	9.75	1.04550647283e-07	1.6064272501e-05	1.77736100382e-05
GO:0003774	motor activity	91	11	Tb927.10.15400,Tb927.10.5350,Tb927.11.11220,Tb927.11.8160,Tb927.3.2020,Tb927.3.4960,Tb927.3.930,Tb927.7.3160,Tb927.7.920,Tb927.8.3250,Tb927.9.3650,	12.1	7.52	9.14	1.88991441189e-07	1.6064272501e-05	3.21285450021e-05
GO:0004842	ubiquitin-protein transferase activity	36	7	Tb927.10.8390,Tb927.10.9750,Tb927.11.3390,Tb927.11.4210,Tb927.4.310,Tb927.4.770,Tb927.8.1590,	19.4	12.1	15.6	1.32493192842e-06	6.85287947616e-05	0.000225238427831
GO:0019787	ubiquitin-like protein transferase activity	37	7	Tb927.10.8390,Tb927.10.9750,Tb927.11.3390,Tb927.11.4210,Tb927.4.310,Tb927.4.770,Tb927.8.1590,	18.9	11.77	15.08	1.61244222968e-06	6.85287947616e-05	0.000274115179046
GO:0005524	ATP binding	640	27	Tb927.1.4420,Tb927.10.15400,Tb927.10.5350,Tb927.11.10730,Tb927.11.11220,Tb927.11.11690,Tb927.11.14630,Tb927.11.4380,Tb927.11.7010,Tb927.11.8150,Tb927.11.8160,Tb927.2.2720,Tb927.2.3930,Tb927.3.2020,Tb927.3.4960,Tb927.3.930,Tb927.4.1510,Tb927.4.3020,Tb927.4.4430,Tb927.5.1090,Tb927.7.3160,Tb927.7.6680,Tb927.7.920,Tb927.8.3250,Tb927.8.3350,Tb927.9.3650,Tb927.9.6560,	4.2	2.63	3.16	2.39078842004e-06	7.15005421287e-05	0.000406434031406
GO:0032559	adenyl ribonucleotide binding	646	27	Tb927.1.4420,Tb927.10.15400,Tb927.10.5350,Tb927.11.10730,Tb927.11.11220,Tb927.11.11690,Tb927.11.14630,Tb927.11.4380,Tb927.11.7010,Tb927.11.8150,Tb927.11.8160,Tb927.2.2720,Tb927.2.3930,Tb927.3.2020,Tb927.3.4960,Tb927.3.930,Tb927.4.1510,Tb927.4.3020,Tb927.4.4430,Tb927.5.1090,Tb927.7.3160,Tb927.7.6680,Tb927.7.920,Tb927.8.3250,Tb927.8.3350,Tb927.9.3650,Tb927.9.6560,	4.2	2.6	3.13	2.85845698485e-06	7.15005421287e-05	0.000485937687425
GO:0030554	adenyl nucleotide binding	647	27	Tb927.1.4420,Tb927.10.15400,Tb927.10.5350,Tb927.11.10730,Tb927.11.11220,Tb927.11.11690,Tb927.11.14630,Tb927.11.4380,Tb927.11.7010,Tb927.11.8150,Tb927.11.8160,Tb927.2.2720,Tb927.2.3930,Tb927.3.2020,Tb927.3.4960,Tb927.3.930,Tb927.4.1510,Tb927.4.3020,Tb927.4.4430,Tb927.5.1090,Tb927.7.3160,Tb927.7.6680,Tb927.7.920,Tb927.8.3250,Tb927.8.3350,Tb927.9.3650,Tb927.9.6560,	4.2	2.6	3.13	2.94413997001e-06	7.15005421287e-05	0.000500503794901
GO:0008144	drug binding	660	27	Tb927.1.4420,Tb927.10.15400,Tb927.10.5350,Tb927.11.10730,Tb927.11.11220,Tb927.11.11690,Tb927.11.14630,Tb927.11.4380,Tb927.11.7010,Tb927.11.8150,Tb927.11.8160,Tb927.2.2720,Tb927.2.3930,Tb927.3.2020,Tb927.3.4960,Tb927.3.930,Tb927.4.1510,Tb927.4.3020,Tb927.4.4430,Tb927.5.1090,Tb927.7.3160,Tb927.7.6680,Tb927.7.920,Tb927.8.3250,Tb927.8.3350,Tb927.9.3650,Tb927.9.6560,	4.1	2.55	3.06	4.29569503935e-06	9.12835195863e-05	0.00073026815669
GO:0017111	nucleoside-triphosphatase activity	329	17	Tb927.1.4420,Tb927.10.15400,Tb927.10.5350,Tb927.11.11220,Tb927.11.11690,Tb927.11.14630,Tb927.11.8160,Tb927.3.2020,Tb927.3.4960,Tb927.3.930,Tb927.4.1510,Tb927.4.3020,Tb927.7.3160,Tb927.7.920,Tb927.8.3250,Tb927.8.3350,Tb927.9.3650,	5.2	3.22	3.7	1.82003366893e-05	0.000343506016869	0.00309405723719
GO:0032553	ribonucleotide binding	763	28	Tb11.02.5420,Tb927.1.4420,Tb927.10.15400,Tb927.10.5350,Tb927.11.10730,Tb927.11.11220,Tb927.11.11690,Tb927.11.14630,Tb927.11.4380,Tb927.11.7010,Tb927.11.8150,Tb927.11.8160,Tb927.2.2720,Tb927.2.3930,Tb927.3.2020,Tb927.3.4960,Tb927.3.930,Tb927.4.1510,Tb927.4.3020,Tb927.4.4430,Tb927.5.1090,Tb927.7.3160,Tb927.7.6680,Tb927.7.920,Tb927.8.3250,Tb927.8.3350,Tb927.9.3650,Tb927.9.6560,	3.7	2.28	2.72	2.16956003938e-05	0.000343506016869	0.00368825206694
GO:0097367	carbohydrate derivative binding	764	28	Tb11.02.5420,Tb927.1.4420,Tb927.10.15400,Tb927.10.5350,Tb927.11.10730,Tb927.11.11220,Tb927.11.11690,Tb927.11.14630,Tb927.11.4380,Tb927.11.7010,Tb927.11.8150,Tb927.11.8160,Tb927.2.2720,Tb927.2.3930,Tb927.3.2020,Tb927.3.4960,Tb927.3.930,Tb927.4.1510,Tb927.4.3020,Tb927.4.4430,Tb927.5.1090,Tb927.7.3160,Tb927.7.6680,Tb927.7.920,Tb927.8.3250,Tb927.8.3350,Tb927.9.3650,Tb927.9.6560,	3.7	2.28	2.71	2.2226859915e-05	0.000343506016869	0.00377856618555
GO:0016818	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	341	17	Tb927.1.4420,Tb927.10.15400,Tb927.10.5350,Tb927.11.11220,Tb927.11.11690,Tb927.11.14630,Tb927.11.8160,Tb927.3.2020,Tb927.3.4960,Tb927.3.930,Tb927.4.1510,Tb927.4.3020,Tb927.7.3160,Tb927.7.920,Tb927.8.3250,Tb927.8.3350,Tb927.9.3650,	5.0	3.1	3.56	2.88829086111e-05	0.000370465641279	0.00491009446389
GO:0016462	pyrophosphatase activity	341	17	Tb927.1.4420,Tb927.10.15400,Tb927.10.5350,Tb927.11.11220,Tb927.11.11690,Tb927.11.14630,Tb927.11.8160,Tb927.3.2020,Tb927.3.4960,Tb927.3.930,Tb927.4.1510,Tb927.4.3020,Tb927.7.3160,Tb927.7.920,Tb927.8.3250,Tb927.8.3350,Tb927.9.3650,	5.0	3.1	3.56	2.88829086111e-05	0.000370465641279	0.00491009446389
GO:0016817	hydrolase activity, acting on acid anhydrides	344	17	Tb927.1.4420,Tb927.10.15400,Tb927.10.5350,Tb927.11.11220,Tb927.11.11690,Tb927.11.14630,Tb927.11.8160,Tb927.3.2020,Tb927.3.4960,Tb927.3.930,Tb927.4.1510,Tb927.4.3020,Tb927.7.3160,Tb927.7.920,Tb927.8.3250,Tb927.8.3350,Tb927.9.3650,	4.9	3.08	3.53	3.23033458831e-05	0.000370465641279	0.00549156880013
