ID	Name	Bgd count	Result count	Result gene list	Pct of bgd	Fold enrichment	Odds ratio	P-value	Benjamini	Bonferroni
GO:0031231	intrinsic component of peroxisomal membrane	4	2	Tb927.9.11580,Tb927.9.11600,	50.0	44.71	90.47	0.000731185832816	0.0348889611376	0.0818928132753
GO:0005779	integral component of peroxisomal membrane	4	2	Tb927.9.11580,Tb927.9.11600,	50.0	44.71	90.47	0.000731185832816	0.0348889611376	0.0818928132753
GO:0020015	glycosome	166	7	Tb927.10.15410,Tb927.11.2520,Tb927.3.4500,Tb927.7.1790,Tb927.7.540,Tb927.9.11580,Tb927.9.11600,	4.2	3.77	4.15	0.00247744479587	0.0348889611376	0.277473817137
GO:0005777	peroxisome	170	7	Tb927.10.15410,Tb927.11.2520,Tb927.3.4500,Tb927.7.1790,Tb927.7.540,Tb927.9.11580,Tb927.9.11600,	4.1	3.68	4.04	0.00283231534132	0.0348889611376	0.317219318227
GO:0042579	microbody	170	7	Tb927.10.15410,Tb927.11.2520,Tb927.3.4500,Tb927.7.1790,Tb927.7.540,Tb927.9.11580,Tb927.9.11600,	4.1	3.68	4.04	0.00283231534132	0.0348889611376	0.317219318227
GO:0120038	plasma membrane bounded cell projection part	1579	29	Tb927.10.12360,Tb927.10.12870,Tb927.10.13930,Tb927.10.14230,Tb927.10.14460,Tb927.10.15410,Tb927.10.15480,Tb927.10.16030,Tb927.10.2570,Tb927.10.420,Tb927.10.7090,Tb927.11.11650,Tb927.11.15780,Tb927.11.2520,Tb927.11.5070,Tb927.11.6820,Tb927.3.4500,Tb927.4.1150,Tb927.5.1900,Tb927.5.4110,Tb927.6.2740,Tb927.7.1790,Tb927.7.2410,Tb927.7.6760,Tb927.8.4940,Tb927.9.15470,Tb927.9.2670,Tb927.9.3600,Tb927.9.9940,	1.8	1.64	1.98	0.00290606989824	0.0348889611376	0.325479828603
GO:0044441	ciliary part	1579	29	Tb927.10.12360,Tb927.10.12870,Tb927.10.13930,Tb927.10.14230,Tb927.10.14460,Tb927.10.15410,Tb927.10.15480,Tb927.10.16030,Tb927.10.2570,Tb927.10.420,Tb927.10.7090,Tb927.11.11650,Tb927.11.15780,Tb927.11.2520,Tb927.11.5070,Tb927.11.6820,Tb927.3.4500,Tb927.4.1150,Tb927.5.1900,Tb927.5.4110,Tb927.6.2740,Tb927.7.1790,Tb927.7.2410,Tb927.7.6760,Tb927.8.4940,Tb927.9.15470,Tb927.9.2670,Tb927.9.3600,Tb927.9.9940,	1.8	1.64	1.98	0.00290606989824	0.0348889611376	0.325479828603
GO:0044463	cell projection part	1579	29	Tb927.10.12360,Tb927.10.12870,Tb927.10.13930,Tb927.10.14230,Tb927.10.14460,Tb927.10.15410,Tb927.10.15480,Tb927.10.16030,Tb927.10.2570,Tb927.10.420,Tb927.10.7090,Tb927.11.11650,Tb927.11.15780,Tb927.11.2520,Tb927.11.5070,Tb927.11.6820,Tb927.3.4500,Tb927.4.1150,Tb927.5.1900,Tb927.5.4110,Tb927.6.2740,Tb927.7.1790,Tb927.7.2410,Tb927.7.6760,Tb927.8.4940,Tb927.9.15470,Tb927.9.2670,Tb927.9.3600,Tb927.9.9940,	1.8	1.64	1.98	0.00290606989824	0.0348889611376	0.325479828603
GO:0005929	cilium	1596	29	Tb927.10.12360,Tb927.10.12870,Tb927.10.13930,Tb927.10.14230,Tb927.10.14460,Tb927.10.15410,Tb927.10.15480,Tb927.10.16030,Tb927.10.2570,Tb927.10.420,Tb927.10.7090,Tb927.11.11650,Tb927.11.15780,Tb927.11.2520,Tb927.11.5070,Tb927.11.6820,Tb927.3.4500,Tb927.4.1150,Tb927.5.1900,Tb927.5.4110,Tb927.6.2740,Tb927.7.1790,Tb927.7.2410,Tb927.7.6760,Tb927.8.4940,Tb927.9.15470,Tb927.9.2670,Tb927.9.3600,Tb927.9.9940,	1.8	1.62	1.95	0.00342659439744	0.0348889611376	0.383778572513
GO:0042995	cell projection	1596	29	Tb927.10.12360,Tb927.10.12870,Tb927.10.13930,Tb927.10.14230,Tb927.10.14460,Tb927.10.15410,Tb927.10.15480,Tb927.10.16030,Tb927.10.2570,Tb927.10.420,Tb927.10.7090,Tb927.11.11650,Tb927.11.15780,Tb927.11.2520,Tb927.11.5070,Tb927.11.6820,Tb927.3.4500,Tb927.4.1150,Tb927.5.1900,Tb927.5.4110,Tb927.6.2740,Tb927.7.1790,Tb927.7.2410,Tb927.7.6760,Tb927.8.4940,Tb927.9.15470,Tb927.9.2670,Tb927.9.3600,Tb927.9.9940,	1.8	1.62	1.95	0.00342659439744	0.0348889611376	0.383778572513
GO:0120025	plasma membrane bounded cell projection	1596	29	Tb927.10.12360,Tb927.10.12870,Tb927.10.13930,Tb927.10.14230,Tb927.10.14460,Tb927.10.15410,Tb927.10.15480,Tb927.10.16030,Tb927.10.2570,Tb927.10.420,Tb927.10.7090,Tb927.11.11650,Tb927.11.15780,Tb927.11.2520,Tb927.11.5070,Tb927.11.6820,Tb927.3.4500,Tb927.4.1150,Tb927.5.1900,Tb927.5.4110,Tb927.6.2740,Tb927.7.1790,Tb927.7.2410,Tb927.7.6760,Tb927.8.4940,Tb927.9.15470,Tb927.9.2670,Tb927.9.3600,Tb927.9.9940,	1.8	1.62	1.95	0.00342659439744	0.0348889611376	0.383778572513
GO:0046860	glycosome membrane	9	2	Tb927.9.11580,Tb927.9.11600,	22.2	19.87	25.83	0.00423010690398	0.0394809977705	0.473771973246
GO:0005778	peroxisomal membrane	10	2	Tb927.9.11580,Tb927.9.11600,	20.0	17.88	22.6	0.00524932852071	0.0419946281657	0.587924794319
GO:0031903	microbody membrane	10	2	Tb927.9.11580,Tb927.9.11600,	20.0	17.88	22.6	0.00524932852071	0.0419946281657	0.587924794319
GO:0044438	microbody part	11	2	Tb927.9.11580,Tb927.9.11600,	18.2	16.26	20.09	0.00636940673793	0.0445858471655	0.713373554648
GO:0044439	peroxisomal part	11	2	Tb927.9.11580,Tb927.9.11600,	18.2	16.26	20.09	0.00636940673793	0.0445858471655	0.713373554648
GO:0099568	cytoplasmic region	1231	23	Tb927.10.12360,Tb927.10.12870,Tb927.10.14230,Tb927.10.14460,Tb927.10.15410,Tb927.10.15480,Tb927.10.16030,Tb927.10.420,Tb927.10.7090,Tb927.11.15780,Tb927.11.2520,Tb927.11.5070,Tb927.11.6820,Tb927.3.4500,Tb927.4.1150,Tb927.5.1900,Tb927.6.2740,Tb927.7.1790,Tb927.7.2410,Tb927.9.15470,Tb927.9.2670,Tb927.9.3600,Tb927.9.9940,	1.9	1.67	1.93	0.0074074179377	0.0488018122954	0.829630809022
GO:0031090	organelle membrane	317	9	Tb927.10.7090,Tb927.11.8990,Tb927.6.2490,Tb927.7.540,Tb927.8.5130,Tb927.9.11580,Tb927.9.11600,Tb927.9.12140,Tb927.9.2670,	2.8	2.54	2.77	0.00867883079742	0.0540016138506	0.972029049311
GO:0016020	membrane	1039	20	Tb927.1.600,Tb927.10.12360,Tb927.10.7090,Tb927.10.7620,Tb927.11.4430,Tb927.11.7620,Tb927.11.8990,Tb927.4.4470,Tb927.5.330,Tb927.6.190,Tb927.6.2490,Tb927.7.540,Tb927.7.7470,Tb927.8.5130,Tb927.8.7580,Tb927.9.11580,Tb927.9.11600,Tb927.9.12140,Tb927.9.2670,Tb927.9.3600,	1.9	1.72	1.95	0.0094631594126	0.0557828344322	1.0
