ID	Name	Bgd count	Result count	Result gene list	Pct of bgd	Fold enrichment	Odds ratio	P-value	Benjamini	Bonferroni
GO:0042254	ribosome biogenesis	93	19	Tb927.10.10010,Tb927.10.14680,Tb927.10.15380,Tb927.10.170,Tb927.10.5300,Tb927.10.7450,Tb927.10.7500,Tb927.11.13930,Tb927.11.3070,Tb927.11.7100,Tb927.11.8770,Tb927.4.1440,Tb927.4.1900,Tb927.6.1900,Tb927.6.3210,Tb927.6.670,Tb927.8.1980,Tb927.8.5490,Tb927.9.15060,	20.4	5.78	7.45	3.86330919176e-10	2.21367616688e-07	2.21367616688e-07
GO:0022613	ribonucleoprotein complex biogenesis	102	19	Tb927.10.10010,Tb927.10.14680,Tb927.10.15380,Tb927.10.170,Tb927.10.5300,Tb927.10.7450,Tb927.10.7500,Tb927.11.13930,Tb927.11.3070,Tb927.11.7100,Tb927.11.8770,Tb927.4.1440,Tb927.4.1900,Tb927.6.1900,Tb927.6.3210,Tb927.6.670,Tb927.8.1980,Tb927.8.5490,Tb927.9.15060,	18.6	5.27	6.64	2.01987322995e-09	5.78693680379e-07	1.15738736076e-06
GO:0016072	rRNA metabolic process	55	14	Tb927.10.15380,Tb927.10.170,Tb927.10.7450,Tb927.10.7500,Tb927.11.13930,Tb927.11.8770,Tb927.2.2180,Tb927.4.1440,Tb927.4.1900,Tb927.6.1900,Tb927.6.3210,Tb927.6.670,Tb927.8.1980,Tb927.8.5490,	25.5	7.2	9.76	4.05830668262e-09	7.75136576379e-07	2.32540972914e-06
GO:0034470	ncRNA processing	87	17	Tb927.10.15380,Tb927.10.170,Tb927.10.7450,Tb927.10.7500,Tb927.11.11660,Tb927.11.13930,Tb927.11.5240,Tb927.11.8770,Tb927.4.1440,Tb927.4.1900,Tb927.4.3110,Tb927.5.3520,Tb927.6.1900,Tb927.6.3210,Tb927.6.670,Tb927.8.1980,Tb927.8.5490,	19.5	5.53	7.0	6.84865074842e-09	9.81069219711e-07	3.92427687884e-06
GO:0006364	rRNA processing	52	13	Tb927.10.15380,Tb927.10.170,Tb927.10.7450,Tb927.10.7500,Tb927.11.13930,Tb927.11.8770,Tb927.4.1440,Tb927.4.1900,Tb927.6.1900,Tb927.6.3210,Tb927.6.670,Tb927.8.1980,Tb927.8.5490,	25.0	7.07	9.5	1.87433566332e-08	2.14798867017e-06	1.07399433508e-05
GO:0071840	cellular component organization or biogenesis	457	40	Tb927.1.2400,Tb927.10.10010,Tb927.10.11160,Tb927.10.14680,Tb927.10.15180,Tb927.10.15380,Tb927.10.170,Tb927.10.4980,Tb927.10.5300,Tb927.10.7450,Tb927.10.7500,Tb927.10.7570,Tb927.10.8310,Tb927.11.12150,Tb927.11.13780,Tb927.11.13930,Tb927.11.14950,Tb927.11.2300,Tb927.11.3070,Tb927.11.7100,Tb927.11.8770,Tb927.3.5180,Tb927.4.1440,Tb927.4.1900,Tb927.4.2260,Tb927.5.830,Tb927.6.1900,Tb927.6.3100,Tb927.6.3210,Tb927.6.670,Tb927.6.900,Tb927.8.1750,Tb927.8.1980,Tb927.8.4150,Tb927.8.4380,Tb927.8.5490,Tb927.9.11220,Tb927.9.15060,Tb927.9.15240,Tb927.9.5590,	8.8	2.48	2.89	6.89760784686e-08	6.50137916081e-06	3.95232929625e-05
GO:0044085	cellular component biogenesis	240	27	Tb927.10.10010,Tb927.10.11160,Tb927.10.14680,Tb927.10.15180,Tb927.10.15380,Tb927.10.170,Tb927.10.5300,Tb927.10.7450,Tb927.10.7500,Tb927.11.13930,Tb927.11.14950,Tb927.11.3070,Tb927.11.7100,Tb927.11.8770,Tb927.3.5180,Tb927.4.1440,Tb927.4.1900,Tb927.4.2260,Tb927.6.1900,Tb927.6.3100,Tb927.6.3210,Tb927.6.670,Tb927.8.1750,Tb927.8.1980,Tb927.8.5490,Tb927.9.15060,Tb927.9.15240,	11.3	3.18	3.73	7.94234801496e-08	6.50137916081e-06	4.55096541257e-05
GO:0034660	ncRNA metabolic process	122	18	Tb927.10.15380,Tb927.10.170,Tb927.10.7450,Tb927.10.7500,Tb927.11.11660,Tb927.11.13930,Tb927.11.5240,Tb927.11.8770,Tb927.2.2180,Tb927.4.1440,Tb927.4.1900,Tb927.4.3110,Tb927.5.3520,Tb927.6.1900,Tb927.6.3210,Tb927.6.670,Tb927.8.1980,Tb927.8.5490,	14.8	4.17	4.98	2.32904307776e-07	1.66817710444e-05	0.000133454168356
GO:0030490	maturation of SSU-rRNA	8	4	Tb927.11.13930,Tb927.11.8770,Tb927.6.1900,Tb927.6.3210,	50.0	14.14	27.68	9.56106968152e-05	0.00547849292751	0.0547849292751
GO:0042274	ribosomal small subunit biogenesis	8	4	Tb927.11.13930,Tb927.11.8770,Tb927.6.1900,Tb927.6.3210,	50.0	14.14	27.68	9.56106968152e-05	0.00547849292751	0.0547849292751
GO:0010467	gene expression	650	39	Tb927.10.10010,Tb927.10.13730,Tb927.10.14360,Tb927.10.15380,Tb927.10.170,Tb927.10.4640,Tb927.10.7330,Tb927.10.7450,Tb927.10.7500,Tb927.10.7710,Tb927.11.11660,Tb927.11.13930,Tb927.11.2300,Tb927.11.4530,Tb927.11.5240,Tb927.11.5840,Tb927.11.6360,Tb927.11.7280,Tb927.11.8770,Tb927.3.1250,Tb927.3.2900,Tb927.4.1440,Tb927.4.1900,Tb927.4.3110,Tb927.5.3520,Tb927.6.1900,Tb927.6.3210,Tb927.6.670,Tb927.7.5120,Tb927.7.5760,Tb927.8.1980,Tb927.8.3110,Tb927.8.5490,Tb927.8.5860,Tb927.8.5880,Tb927.9.14000,Tb927.9.2580,Tb927.9.5150,Tb927.9.9020,	6.0	1.7	1.86	0.000680671866391	0.0354568163129	0.390024979442
GO:0043170	macromolecule metabolic process	1480	72	Tb927.10.10010,Tb927.10.12290,Tb927.10.13730,Tb927.10.14360,Tb927.10.15380,Tb927.10.170,Tb927.10.3520,Tb927.10.4310,Tb927.10.4640,Tb927.10.4980,Tb927.10.6030,Tb927.10.7330,Tb927.10.7450,Tb927.10.7500,Tb927.10.7710,Tb927.10.7790,Tb927.10.7990,Tb927.10.8310,Tb927.11.11660,Tb927.11.11670,Tb927.11.13930,Tb927.11.2300,Tb927.11.4530,Tb927.11.5240,Tb927.11.5840,Tb927.11.6360,Tb927.11.7270,Tb927.11.7280,Tb927.11.8770,Tb927.2.2180,Tb927.2.2440,Tb927.2.5750,Tb927.3.1250,Tb927.3.2900,Tb927.3.780,Tb927.4.1440,Tb927.4.1900,Tb927.4.3110,Tb927.4.4330,Tb927.4.4650,Tb927.5.2020,Tb927.5.3520,Tb927.6.1260,Tb927.6.1900,Tb927.6.2420,Tb927.6.2450,Tb927.6.2670,Tb927.6.2840,Tb927.6.2890,Tb927.6.3210,Tb927.6.670,Tb927.7.5120,Tb927.7.5760,Tb927.8.1980,Tb927.8.2500,Tb927.8.3060,Tb927.8.3110,Tb927.8.5380,Tb927.8.5490,Tb927.8.5860,Tb927.8.5880,Tb927.8.630,Tb927.9.13130,Tb927.9.14000,Tb927.9.14400,Tb927.9.1670,Tb927.9.2030,Tb927.9.2580,Tb927.9.5150,Tb927.9.5590,Tb927.9.9020,Tb927.9.9780,	4.9	1.38	1.54	0.00187515420584	0.0895386133288	1.0
GO:0001510	RNA methylation	9	3	Tb927.11.11660,Tb927.4.1900,Tb927.8.2500,	33.3	9.43	13.78	0.00313290695904	0.0995551675349	1.0
