ID	Name	Bgd count	Result count	Result gene list	Pct of bgd	Fold enrichment	Odds ratio	P-value	Benjamini	Bonferroni
GO:0016407	acetyltransferase activity	19	5	Tb927.10.3150,Tb927.10.7570,Tb927.10.8310,Tb927.11.4530,Tb927.8.5770,	26.3	7.44	9.91	0.000411677704459	0.0749624534128	0.109094591682
GO:0019843	rRNA binding	12	4	Tb927.10.14680,Tb927.10.7500,Tb927.11.13930,Tb927.6.3210,	33.3	9.43	13.83	0.000604211625948	0.0749624534128	0.160116080876
GO:0008080	N-acetyltransferase activity	13	4	Tb927.10.3150,Tb927.10.8310,Tb927.11.4530,Tb927.8.5770,	30.8	8.7	12.29	0.000848631548069	0.0749624534128	0.224887360238
GO:0008168	methyltransferase activity	79	9	Tb927.10.7500,Tb927.11.11660,Tb927.11.5240,Tb927.4.1900,Tb927.4.4650,Tb927.7.5120,Tb927.7.5480,Tb927.8.2500,Tb927.8.5040,	11.4	3.22	3.59	0.00178050555051	0.0754745767404	0.471833970886
GO:0003743	translation initiation factor activity	27	5	Tb927.10.4640,Tb927.11.5840,Tb927.11.9610,Tb927.3.2900,Tb927.8.5880,	18.5	5.24	6.3	0.00226713294528	0.0754745767404	0.6007902305
GO:0016741	transferase activity, transferring one-carbon groups	82	9	Tb927.10.7500,Tb927.11.11660,Tb927.11.5240,Tb927.4.1900,Tb927.4.4650,Tb927.7.5120,Tb927.7.5480,Tb927.8.2500,Tb927.8.5040,	11.0	3.1	3.44	0.00231230681749	0.0754745767404	0.612761306635
GO:0016410	N-acyltransferase activity	17	4	Tb927.10.3150,Tb927.10.8310,Tb927.11.4530,Tb927.8.5770,	23.5	6.66	8.51	0.0025261067318	0.0754745767404	0.669418283927
GO:0008026	ATP-dependent helicase activity	54	7	Tb927.10.1720,Tb927.10.6260,Tb927.10.6630,Tb927.11.4980,Tb927.11.8770,Tb927.5.4420,Tb927.6.3580,	13.0	3.67	4.14	0.00272707984453	0.0754745767404	0.722676158799
GO:0070035	purine NTP-dependent helicase activity	54	7	Tb927.10.1720,Tb927.10.6260,Tb927.10.6630,Tb927.11.4980,Tb927.11.8770,Tb927.5.4420,Tb927.6.3580,	13.0	3.67	4.14	0.00272707984453	0.0754745767404	0.722676158799
GO:0004386	helicase activity	70	8	Tb927.10.1720,Tb927.10.6260,Tb927.10.6630,Tb927.11.4980,Tb927.11.8770,Tb927.4.1270,Tb927.5.4420,Tb927.6.3580,	11.4	3.23	3.6	0.00310790381905	0.0754745767404	0.823594512048
GO:0051087	chaperone binding	9	3	Tb927.10.13710,Tb927.6.2170,Tb927.9.12730,	33.3	9.43	13.78	0.00313290695904	0.0754745767404	0.830220344145
GO:0008173	RNA methyltransferase activity	20	4	Tb927.11.11660,Tb927.4.1900,Tb927.7.5120,Tb927.8.2500,	20.0	5.66	6.91	0.00473063464937	0.0895441558632	1.0
GO:0004298	threonine-type endopeptidase activity	20	4	Tb927.10.6030,Tb927.11.7270,Tb927.3.780,Tb927.6.1260,	20.0	5.66	6.91	0.00473063464937	0.0895441558632	1.0
GO:0070003	threonine-type peptidase activity	20	4	Tb927.10.6030,Tb927.11.7270,Tb927.3.780,Tb927.6.1260,	20.0	5.66	6.91	0.00473063464937	0.0895441558632	1.0
GO:0008135	translation factor activity, RNA binding	47	6	Tb927.10.4640,Tb927.11.2300,Tb927.11.5840,Tb927.11.9610,Tb927.3.2900,Tb927.8.5880,	12.8	3.61	4.06	0.00586780615139	0.103664575341	1.0
GO:0060590	ATPase regulator activity	4	2	Tb927.10.13710,Tb927.6.2170,	50.0	14.14	27.48	0.00712696023489	0.11804027889	1.0
