ID	Name	Bgd count	Result count	Result gene list	Pct of bgd	Fold enrichment	Odds ratio	P-value	Benjamini	Bonferroni
GO:0030863	cortical cytoskeleton	28	3	Tb927.4.1300,Tb927.4.3950,Tb927.7.3550,	10.7	30.87	38.63	0.000115311145422	0.00692898364389	0.00841771361582
GO:0044448	cell cortex part	33	3	Tb927.4.1300,Tb927.4.3950,Tb927.7.3550,	9.1	26.19	32.17	0.000189835168326	0.00692898364389	0.0138579672878
GO:0005938	cell cortex	40	3	Tb927.4.1300,Tb927.4.3950,Tb927.7.3550,	7.5	21.61	26.06	0.000338241201012	0.00823053589128	0.0246916076739
GO:0020039	pellicle	1	1	Tb927.4.3950,	100.0	288.11	inf	0.00347088314693	0.0506748939452	0.253374469726
GO:0020038	subpellicular network	1	1	Tb927.4.3950,	100.0	288.11	inf	0.00347088314693	0.0506748939452	0.253374469726
GO:0010494	cytoplasmic stress granule	33	2	Tb927.11.10560,Tb927.7.3040,	6.1	17.46	19.93	0.00573286197083	0.0586994817182	0.418498923871
GO:0036464	cytoplasmic ribonucleoprotein granule	35	2	Tb927.11.10560,Tb927.7.3040,	5.7	16.46	18.71	0.00643281991433	0.0586994817182	0.469595853746
GO:0035770	ribonucleoprotein granule	35	2	Tb927.11.10560,Tb927.7.3040,	5.7	16.46	18.71	0.00643281991433	0.0586994817182	0.469595853746
GO:0005737	cytoplasm	4930	23	Tb927.10.11450,Tb927.10.3340,Tb927.11.10560,Tb927.11.15530,Tb927.11.6280,Tb927.11.780,Tb927.3.5520,Tb927.4.1300,Tb927.4.3890,Tb927.4.3950,Tb927.4.5160,Tb927.7.1600,Tb927.7.2680,Tb927.7.3040,Tb927.7.3550,Tb927.7.4450,Tb927.8.5100,Tb927.8.7830,Tb927.8.8350,Tb927.9.13580,Tb927.9.15290,Tb927.9.5770,Tb927.9.6650,	0.5	1.34	3.33	0.0118020253332	0.0957275388138	0.861547849324
GO:0071944	cell periphery	164	3	Tb927.4.1300,Tb927.4.3950,Tb927.7.3550,	1.8	5.27	5.89	0.0185693257735	0.135556078146	1.0
GO:0005847	mRNA cleavage and polyadenylation specificity factor complex	8	1	Tb927.11.14560,	12.5	36.01	42.55	0.027444280385	0.182130224373	1.0
GO:0005849	mRNA cleavage factor complex	9	1	Tb927.11.14560,	11.1	32.01	37.23	0.0308233827438	0.187508911692	1.0
