ID	Name	Bgd count	Result count	Result gene list	Pct of bgd	Fold enrichment	Odds ratio	P-value	Benjamini	Bonferroni
GO:0065007	biological regulation	753	11	Tb927.10.14930,Tb927.11.10190,Tb927.11.14220,Tb927.2.2720,Tb927.2.3880,Tb927.5.1490,Tb927.5.2120,Tb927.6.560,Tb927.6.640,Tb927.8.6500,Tb927.9.4080,	1.5	4.21	6.5	1.98262899715e-05	0.00307307494558	0.00307307494558
GO:0010468	regulation of gene expression	435	8	Tb927.10.14930,Tb927.11.14220,Tb927.2.3880,Tb927.5.1490,Tb927.5.2120,Tb927.6.560,Tb927.6.640,Tb927.9.4080,	1.8	5.3	7.22	7.7494072259e-05	0.00356269476114	0.0120115812001
GO:0050789	regulation of biological process	715	10	Tb927.10.14930,Tb927.11.14220,Tb927.2.2720,Tb927.2.3880,Tb927.5.1490,Tb927.5.2120,Tb927.6.560,Tb927.6.640,Tb927.8.6500,Tb927.9.4080,	1.4	4.03	5.88	7.99832363267e-05	0.00356269476114	0.0123974016306
GO:0060255	regulation of macromolecule metabolic process	455	8	Tb927.10.14930,Tb927.11.14220,Tb927.2.3880,Tb927.5.1490,Tb927.5.2120,Tb927.6.560,Tb927.6.640,Tb927.9.4080,	1.8	5.07	6.88	0.000106429780169	0.00356269476114	0.0164966159262
GO:0019222	regulation of metabolic process	460	8	Tb927.10.14930,Tb927.11.14220,Tb927.2.3880,Tb927.5.1490,Tb927.5.2120,Tb927.6.560,Tb927.6.640,Tb927.9.4080,	1.7	5.01	6.8	0.000114925637456	0.00356269476114	0.0178134738057
GO:0010608	posttranscriptional regulation of gene expression	388	7	Tb927.10.14930,Tb927.11.14220,Tb927.2.3880,Tb927.5.1490,Tb927.5.2120,Tb927.6.560,Tb927.9.4080,	1.8	5.2	6.77	0.000270931802016	0.00699907155207	0.0419944293124
GO:0000910	cytokinesis	40	3	Tb927.10.5140,Tb927.11.17000,Tb927.7.3330,	7.5	21.61	26.06	0.000338241201012	0.00748962659383	0.0524273861568
GO:0051301	cell division	45	3	Tb927.10.5140,Tb927.11.17000,Tb927.7.3330,	6.7	19.21	22.95	0.000480208987843	0.00859944487028	0.0744323931156
GO:0007049	cell cycle	109	4	Tb927.10.5140,Tb927.11.17000,Tb927.7.3330,Tb927.8.6500,	3.7	10.57	12.67	0.000499322605371	0.00859944487028	0.0773950038325
GO:0048869	cellular developmental process	18	2	Tb927.11.14220,Tb927.7.3330,	11.1	32.01	38.68	0.00171533380251	0.0265876739389	0.265876739389
GO:0032502	developmental process	19	2	Tb927.11.14220,Tb927.7.3330,	10.5	30.33	36.4	0.00191304063853	0.0269564817247	0.296521298972
GO:0022402	cell cycle process	81	3	Tb927.10.5140,Tb927.11.17000,Tb927.7.3330,	3.7	10.67	12.3	0.00265696964581	0.0316462875162	0.411830295101
GO:0000290	deadenylation-dependent decapping of nuclear-transcribed mRNA	1	1	Tb927.6.640,	100.0	288.11	inf	0.00347088314693	0.0316462875162	0.537986887775
GO:0043484	regulation of RNA splicing	1	1	Tb927.2.3880,	100.0	288.11	inf	0.00347088314693	0.0316462875162	0.537986887775
GO:0006278	RNA-dependent DNA biosynthetic process	1	1	Tb927.11.10190,	100.0	288.11	inf	0.00347088314693	0.0316462875162	0.537986887775
GO:0007004	telomere maintenance via telomerase	1	1	Tb927.11.10190,	100.0	288.11	inf	0.00347088314693	0.0316462875162	0.537986887775
GO:0010833	telomere maintenance via telomere lengthening	1	1	Tb927.11.10190,	100.0	288.11	inf	0.00347088314693	0.0316462875162	0.537986887775
GO:0052106	quorum sensing involved in interaction with host	30	2	Tb927.2.2720,Tb927.9.4080,	6.7	19.21	22.07	0.0047534373264	0.0370247335616	0.736782785592
GO:0052097	interspecies quorum sensing	30	2	Tb927.2.2720,Tb927.9.4080,	6.7	19.21	22.07	0.0047534373264	0.0370247335616	0.736782785592
GO:0009372	quorum sensing	31	2	Tb927.2.2720,Tb927.9.4080,	6.5	18.59	21.3	0.0050704244687	0.0370247335616	0.785915792649
GO:0044764	multi-organism cellular process	31	2	Tb927.2.2720,Tb927.9.4080,	6.5	18.59	21.3	0.0050704244687	0.0370247335616	0.785915792649
GO:0043900	regulation of multi-organism process	33	2	Tb927.2.2720,Tb927.9.4080,	6.1	17.46	19.93	0.00573286197083	0.0370247335616	0.888593605479
GO:0044145	modulation of development of symbiont involved in interaction with host	33	2	Tb927.2.2720,Tb927.9.4080,	6.1	17.46	19.93	0.00573286197083	0.0370247335616	0.888593605479
GO:0043903	regulation of symbiosis, encompassing mutualism through parasitism	33	2	Tb927.2.2720,Tb927.9.4080,	6.1	17.46	19.93	0.00573286197083	0.0370247335616	0.888593605479
GO:0000288	nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	2	1	Tb927.6.640,	50.0	144.06	298.12	0.00693016395881	0.0429670165446	1.0
GO:0050793	regulation of developmental process	38	2	Tb927.2.2720,Tb927.9.4080,	5.3	15.16	17.15	0.00755198822195	0.0450214682463	1.0
GO:0030154	cell differentiation	4	1	Tb927.11.14220,	25.0	72.03	99.35	0.0138140676502	0.0793029809546	1.0
GO:0000278	mitotic cell cycle	60	2	Tb927.10.5140,Tb927.8.6500,	3.3	9.6	10.61	0.0181447267543	0.100033164089	1.0
GO:0071897	DNA biosynthetic process	6	1	Tb927.11.10190,	16.7	48.02	59.59	0.02065200807	0.100033164089	1.0
GO:0071427	mRNA-containing ribonucleoprotein complex export from nucleus	6	1	Tb927.11.11080,	16.7	48.02	59.59	0.02065200807	0.100033164089	1.0
GO:0051028	mRNA transport	6	1	Tb927.11.11080,	16.7	48.02	59.59	0.02065200807	0.100033164089	1.0
GO:0006406	mRNA export from nucleus	6	1	Tb927.11.11080,	16.7	48.02	59.59	0.02065200807	0.100033164089	1.0
GO:0071166	ribonucleoprotein complex localization	7	1	Tb927.11.11080,	14.3	41.16	49.65	0.0240538343643	0.10356512018	1.0
GO:0000956	nuclear-transcribed mRNA catabolic process	7	1	Tb927.6.640,	14.3	41.16	49.65	0.0240538343643	0.10356512018	1.0
GO:0006611	protein export from nucleus	7	1	Tb927.11.11080,	14.3	41.16	49.65	0.0240538343643	0.10356512018	1.0
GO:0071426	ribonucleoprotein complex export from nucleus	7	1	Tb927.11.11080,	14.3	41.16	49.65	0.0240538343643	0.10356512018	1.0
GO:0050658	RNA transport	8	1	Tb927.11.11080,	12.5	36.01	42.55	0.027444280385	0.103752767309	1.0
GO:0006403	RNA localization	8	1	Tb927.11.11080,	12.5	36.01	42.55	0.027444280385	0.103752767309	1.0
