ID	Name	Bgd count	Result count	Result gene list	Pct of bgd	Fold enrichment	Odds ratio	P-value	Benjamini	Bonferroni
GO:0005774	vacuolar membrane	11	2	Tb927.11.13130,Tb927.11.7480,	18.2	67.35	90.63	0.000376228488961	0.0189310619728	0.0316031930727
GO:0044437	vacuolar part	12	2	Tb927.11.13130,Tb927.11.7480,	16.7	61.74	81.56	0.000450739570781	0.0189310619728	0.0378621239456
GO:0005773	vacuole	33	2	Tb927.11.13130,Tb927.11.7480,	6.1	22.45	26.24	0.00348483042255	0.0702847100483	0.292725755494
GO:0098805	whole membrane	140	3	Tb927.10.15850,Tb927.11.13130,Tb927.11.7480,	2.1	7.94	9.27	0.00598416071191	0.0702847100483	0.5026694998
GO:0031090	organelle membrane	317	4	Tb927.10.15850,Tb927.11.13130,Tb927.11.7480,Tb927.7.5680,	1.3	4.67	5.6	0.00934593300665	0.0702847100483	0.785058372558
GO:0020015	glycosome	166	3	Tb927.10.15850,Tb927.10.2490,Tb927.7.5680,	1.8	6.69	7.77	0.00956871846764	0.0702847100483	0.803772351282
GO:0005777	peroxisome	170	3	Tb927.10.15850,Tb927.10.2490,Tb927.7.5680,	1.8	6.54	7.58	0.0102106702647	0.0702847100483	0.857696302238
GO:0042579	microbody	170	3	Tb927.10.15850,Tb927.10.2490,Tb927.7.5680,	1.8	6.54	7.58	0.0102106702647	0.0702847100483	0.857696302238
GO:0000323	lytic vacuole	4	1	Tb927.11.13130,	25.0	92.61	129.25	0.0107567215126	0.0702847100483	0.903564607054
GO:0098852	lytic vacuole membrane	4	1	Tb927.11.13130,	25.0	92.61	129.25	0.0107567215126	0.0702847100483	0.903564607054
GO:0005765	lysosomal membrane	4	1	Tb927.11.13130,	25.0	92.61	129.25	0.0107567215126	0.0702847100483	0.903564607054
GO:0005764	lysosome	4	1	Tb927.11.13130,	25.0	92.61	129.25	0.0107567215126	0.0702847100483	0.903564607054
GO:0098588	bounding membrane of organelle	174	3	Tb927.10.15850,Tb927.11.13130,Tb927.11.7480,	1.7	6.39	7.39	0.0108773956027	0.0702847100483	0.913701230627
GO:0033179	proton-transporting V-type ATPase, V0 domain	6	1	Tb927.11.7480,	16.7	61.74	77.53	0.0160936697569	0.0965620185415	1.0
GO:0016471	vacuolar proton-transporting V-type ATPase complex	8	1	Tb927.11.7480,	12.5	46.3	55.36	0.0214031893027	0.119857860095	1.0
GO:0046860	glycosome membrane	9	1	Tb927.10.15850,	11.1	41.16	48.44	0.0240477051982	0.123128597192	1.0
GO:0005778	peroxisomal membrane	10	1	Tb927.10.15850,	10.0	37.04	43.05	0.026685414103	0.123128597192	1.0
GO:0031903	microbody membrane	10	1	Tb927.10.15850,	10.0	37.04	43.05	0.026685414103	0.123128597192	1.0
GO:0044439	peroxisomal part	11	1	Tb927.10.15850,	9.1	33.68	38.74	0.0293163326648	0.123128597192	1.0
GO:0044438	microbody part	11	1	Tb927.10.15850,	9.1	33.68	38.74	0.0293163326648	0.123128597192	1.0
GO:0033177	proton-transporting two-sector ATPase complex, proton-transporting domain	12	1	Tb927.11.7480,	8.3	30.87	35.21	0.0319404774911	0.127761909964	1.0
GO:0033176	proton-transporting V-type ATPase complex	14	1	Tb927.11.7480,	7.1	26.46	29.79	0.0371685121834	0.141916137428	1.0
GO:0005838	proteasome regulatory particle	17	1	Tb927.2.2440,	5.9	21.79	24.19	0.0449601742197	0.164202375411	1.0
